setting,model,calibration,method,course,seed,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_test,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction,review_fraction
temporal_2,catboost,platt,EIQ-batch,Global economics,101,0.9,0.8357988165680473,0.06420118343195269,1.5162721893491125,0.48372781065088755,0.5162721893491125,0.0,0.8950819672131147,0.7870619946091644,0.48372781065088755,0.3394495412844037,0.5162721893491125,327,0.06420118343195269,0.0,676,305,371,0.8059894975665097,0.8618132586636614,0.8556391209588947,0.9246965273710102,0.7425724387282128,0.8256677998786078,0.29025518067728356,0.3923722615596135,0.21293800539083557,0.10491803278688525,0.5162721893491125
temporal_2,catboost,platt,EQ,Accountancy,7,0.9,0.7219917012448133,0.17800829875518676,1.1355463347164592,0.8644536652835408,0.1355463347164592,0.0,0.9912472647702407,0.2593984962406015,0.8644536652835408,0.3216,0.1355463347164592,625,0.17800829875518676,0.0,723,457,266,0.6882269090454717,0.7534099790330165,0.9777135838332237,0.9965911177207626,0.21041548990885833,0.3152319011206491,0.2861663514382477,0.3592132639290249,0.7406015037593985,0.0087527352297593,0.13554633471645916
temporal_2,catboost,platt,EQ,Accountancy,19,0.9,0.7372060857538036,0.16279391424619638,1.157676348547718,0.8423236514522822,0.15767634854771784,0.0,0.986870897155361,0.3082706766917293,0.8423236514522822,0.31198686371100165,0.15767634854771784,609,0.16279391424619638,0.0,723,457,266,0.7039293151877334,0.7679755216064145,0.971655630061971,0.9939692968679263,0.2558355661985423,0.3661646985280964,0.27646550723137164,0.34986525628996346,0.6917293233082706,0.01312910284463895,0.15767634854771784
temporal_2,catboost,platt,EQ,Accountancy,42,0.9,0.7385892116182573,0.16141078838174272,1.2088520055325034,0.7911479944674965,0.20885200553250347,0.0,0.986870897155361,0.31203007518796994,0.7911479944674965,0.3304195804195804,0.20885200553250347,572,0.16141078838174272,0.0,723,457,266,0.705359195302558,0.7692972731930134,0.971655630061971,0.9939692968679263,0.2593601803430434,0.3700518438987592,0.29311654674659293,0.3699851680946654,0.6879699248120301,0.01312910284463895,0.2088520055325035
temporal_2,catboost,platt,EQ,Accountancy,73,0.9,0.7565698478561549,0.14343015214384514,1.201936376210235,0.7980636237897649,0.20193637621023514,0.0,0.9934354485776805,0.34962406015037595,0.7980636237897649,0.3050259965337955,0.20193637621023514,577,0.14343015214384514,0.0,723,457,266,0.723985438334688,0.7864422422793902,0.9808795889404179,0.9977649999256127,0.29482921709943055,0.4087004022940116,0.26885016430276537,0.34378079276282253,0.650375939849624,0.006564551422319475,0.20193637621023508
temporal_2,catboost,platt,EQ,Accountancy,101,0.9,0.7648686030428768,0.13513139695712317,1.247579529737206,0.7524204702627939,0.2475795297372061,0.0,0.9956236323851203,0.3684210526315789,0.7524204702627939,0.3125,0.2475795297372061,544,0.13513139695712317,0.0,723,457,266,0.7326067259302385,0.7943307448923813,0.9841854555926877,0.9987990205853874,0.3127091673867293,0.4278792495825325,0.27497905854083216,0.3526504377022256,0.631578947368421,0.00437636761487965,0.2475795297372061
temporal_2,catboost,platt,EQ,Global economics,7,0.9,0.8284023668639053,0.07159763313609468,1.4807692307692308,0.5192307692307693,0.4807692307692308,0.0,0.9508196721311475,0.7277628032345014,0.5192307692307693,0.33048433048433046,0.4807692307692308,351,0.07159763313609468,0.0,676,305,371,0.7981446851241084,0.8549487592948256,0.9204518412099554,0.9699726537723012,0.6803080417974326,0.7705492367215941,0.28334252307060853,0.3812964388041023,0.2722371967654987,0.04918032786885246,0.4807692307692307
temporal_2,catboost,platt,EQ,Global economics,19,0.9,0.8254437869822485,0.0745562130177515,1.4940828402366864,0.5059171597633136,0.4940828402366864,0.0,0.8852459016393442,0.7762803234501348,0.5059171597633136,0.34502923976608185,0.4940828402366864,342,0.0745562130177515,0.0,676,305,371,0.7950121224425893,0.8521975972518497,0.8445861199114082,0.9163220848916112,0.7311663534182604,0.8157315288089615,0.29661978726583726,0.39688138994566347,0.22371967654986524,0.11475409836065574,0.49408284023668636
temporal_2,catboost,platt,EQ,Global economics,42,0.9,0.8076923076923077,0.09230769230769231,1.482248520710059,0.5177514792899408,0.4822485207100592,0.0,0.9311475409836065,0.706199460916442,0.5177514792899408,0.37142857142857144,0.4822485207100592,350,0.09230769230769231,0.0,676,305,371,0.7762772206633167,0.8356301506841529,0.8970411104763275,0.9545284974521578,0.6579258553094635,0.7502467104503655,0.32245977996168884,0.4231890190796732,0.29380053908355797,0.06885245901639345,0.4822485207100592
temporal_2,catboost,platt,EQ,Global economics,73,0.9,0.8727810650887574,0.02721893491124261,1.6124260355029585,0.3875739644970414,0.6124260355029586,0.0,0.9475409836065574,0.8113207547169812,0.3875739644970414,0.3282442748091603,0.6124260355029586,262,0.02721893491124261,0.0,676,305,371,0.8455382591075187,0.8958110561788388,0.916493792458388,0.9674548880149068,0.7683940037094695,0.847866536751449,0.27422462254686947,0.3872277318027823,0.18867924528301888,0.05245901639344262,0.6124260355029586
temporal_2,catboost,platt,EQ,Global economics,101,0.9,0.856508875739645,0.04349112426035506,1.5902366863905326,0.40976331360946744,0.5902366863905325,0.0,0.9508196721311475,0.7789757412398922,0.40976331360946744,0.35018050541516244,0.5902366863905325,277,0.04349112426035506,0.0,676,305,371,0.828064976791306,0.8809238525103296,0.9204518412099554,0.9699726537723012,0.7340140464789962,0.8182194248431256,0.296401724557087,0.40805786503295227,0.2210242587601078,0.04918032786885246,0.5902366863905326
temporal_2,catboost,platt,MCP,Accountancy,7,0.9,0.7247579529737206,0.17524204702627943,1.1438450899031811,0.8561549100968188,0.14384508990318118,0.0,0.9934354485776805,0.2631578947368421,0.8561549100968188,0.32148626817447495,0.14384508990318118,619,0.17524204702627943,0.0,723,457,266,0.6910783663230692,0.7560617851582662,0.9808795889404179,0.9977649999256127,0.2138816082258192,0.31917754231885215,0.28589155367625324,0.3592829977762982,0.7368421052631579,0.006564551422319475,0.14384508990318123
temporal_2,catboost,platt,MCP,Accountancy,19,0.9,0.7372060857538036,0.16279391424619638,1.1604426002766253,0.8395573997233748,0.16044260027662519,0.0,0.986870897155361,0.3082706766917293,0.8395573997233748,0.3130148270181219,0.16044260027662519,607,0.16279391424619638,0.0,723,457,266,0.7039293151877334,0.7679755216064145,0.971655630061971,0.9939692968679263,0.2558355661985423,0.3661646985280964,0.2773980188662951,0.3509834593027671,0.6917293233082706,0.01312910284463895,0.16044260027662516
temporal_2,catboost,platt,MCP,Accountancy,42,0.9,0.7413554633471646,0.1586445366528354,1.2157676348547717,0.7842323651452282,0.2157676348547718,0.0,0.986870897155361,0.31954887218045114,0.7842323651452282,0.3298059964726631,0.2157676348547718,567,0.1586445366528354,0.0,723,457,266,0.7082201777596547,0.771939554138764,0.971655630061971,0.9939692968679263,0.2664218601057633,0.3778136831663673,0.2923669520669413,0.36953567077562477,0.6804511278195489,0.01312910284463895,0.2157676348547718
temporal_2,catboost,platt,MCP,Accountancy,73,0.9,0.7621023513139695,0.1378976486860305,1.210235131396957,0.7897648686030428,0.21023513139695713,0.0,0.9934354485776805,0.36466165413533835,0.7897648686030428,0.30122591943957966,0.21023513139695713,571,0.1378976486860305,0.0,723,457,266,0.7297311836721615,0.7917030237476111,0.9808795889404179,0.9977649999256127,0.3091256865713012,0.4240509708827968,0.2650257874128005,0.3400827229133373,0.6353383458646616,0.006564551422319475,0.21023513139695715
temporal_2,catboost,platt,MCP,Accountancy,101,0.9,0.7648686030428768,0.13513139695712317,1.2489626556016598,0.7510373443983402,0.24896265560165975,0.0,0.9956236323851203,0.3684210526315789,0.7510373443983402,0.31307550644567217,0.24896265560165975,543,0.13513139695712317,0.0,723,457,266,0.7326067259302385,0.7943307448923813,0.9841854555926877,0.9987990205853874,0.3127091673867293,0.4278792495825325,0.2754980632749766,0.3532791687260769,0.631578947368421,0.00437636761487965,0.24896265560165975
temporal_2,catboost,platt,MCP,Global economics,7,0.9,0.834319526627219,0.06568047337278105,1.5088757396449703,0.4911242603550296,0.5088757396449705,0.0,0.9573770491803278,0.7331536388140162,0.4911242603550296,0.3373493975903614,0.5088757396449705,332,0.06568047337278105,0.0,676,305,371,0.8044189710112775,0.8604419228566464,0.9284517918251262,0.9749243321750541,0.685923786083033,0.7756046706257933,0.288609096189807,0.3898105951156037,0.2668463611859838,0.04262295081967213,0.5088757396449703
temporal_2,catboost,platt,MCP,Global economics,19,0.9,0.8254437869822485,0.0745562130177515,1.5014792899408285,0.4985207100591716,0.5014792899408284,0.0,0.8852459016393442,0.7762803234501348,0.4985207100591716,0.35014836795252224,0.5014792899408284,337,0.0745562130177515,0.0,676,305,371,0.7950121224425893,0.8521975972518497,0.8445861199114082,0.9163220848916112,0.7311663534182604,0.8157315288089615,0.30116779503998026,0.4025067510394247,0.22371967654986524,0.11475409836065574,0.5014792899408285
temporal_2,catboost,platt,MCP,Global economics,42,0.9,0.8136094674556213,0.08639053254437867,1.492603550295858,0.507396449704142,0.492603550295858,0.0,0.9344262295081968,0.7142857142857143,0.507396449704142,0.3673469387755102,0.492603550295858,343,0.08639053254437867,0.0,676,305,371,0.7825110279715555,0.841163792824904,0.9008919490683812,0.9571534733690662,0.6663043338685842,0.757874999175944,0.31806034916764275,0.4195719387675661,0.2857142857142857,0.06557377049180328,0.492603550295858
temporal_2,catboost,platt,MCP,Global economics,73,0.9,0.878698224852071,0.02130177514792897,1.6242603550295858,0.3757396449704142,0.6242603550295858,0.0,0.9508196721311475,0.8194070080862533,0.3757396449704142,0.3228346456692913,0.6242603550295858,254,0.02130177514792897,0.0,676,305,371,0.8519239599948201,0.9011928047405273,0.9204518412099554,0.9699726537723012,0.7770537575563005,0.8552135501893169,0.26834297522904615,0.38260532295527716,0.18059299191374664,0.04918032786885246,0.6242603550295858
temporal_2,catboost,platt,MCP,Global economics,101,0.9,0.856508875739645,0.04349112426035506,1.5917159763313609,0.40828402366863903,0.591715976331361,0.0,0.9508196721311475,0.7789757412398922,0.40828402366863903,0.35144927536231885,0.591715976331361,276,0.04349112426035506,0.0,676,305,371,0.828064976791306,0.8809238525103296,0.9204518412099554,0.9699726537723012,0.7340140464789962,0.8182194248431256,0.2975148037452641,0.40946213832199124,0.2210242587601078,0.04918032786885246,0.591715976331361
temporal_2,logistic,isotonic,EIQ-batch,Accountancy,7,0.9,0.6915629322268326,0.2084370677731674,1.0829875518672198,0.91701244813278,0.08298755186721991,0.0,0.9934354485776805,0.17293233082706766,0.91701244813278,0.33634992458521873,0.08298755186721991,663,0.2084370677731674,0.0,723,457,266,0.6569593561579637,0.7241416344892052,0.9808795889404179,0.9977649999256127,0.13222541448584338,0.22295150769489322,0.3014209510587285,0.37316436884060195,0.8270676691729323,0.006564551422319475,0.08298755186721996
temporal_2,logistic,isotonic,EIQ-batch,Accountancy,19,0.9,0.7925311203319502,0.10746887966804985,1.2793914246196403,0.7206085753803596,0.2793914246196404,0.0,0.9846827133479212,0.462406015037594,0.7206085753803596,0.28790786948176583,0.2793914246196404,521,0.10746887966804985,0.0,723,457,266,0.7614655278182048,0.8205045770328872,0.9687241098327282,0.9925609297851246,0.40345033993443197,0.5224320649139285,0.25069187900828105,0.3282285810929815,0.5375939849624061,0.015317286652078774,0.2793914246196404
temporal_2,logistic,isotonic,EIQ-batch,Accountancy,42,0.9,0.7413554633471646,0.1586445366528354,1.1715076071922546,0.8284923928077456,0.1715076071922545,0.0,1.0,0.29699248120300753,0.8284923928077456,0.3121869782971619,0.1715076071922545,599,0.1586445366528354,0.0,723,457,266,0.7082201777596547,0.771939554138764,0.9916642508021641,1.0,0.24528712564130656,0.3544778605398404,0.2763740068380209,0.350393534266144,0.7030075187969925,0.0,0.17150760719225444
temporal_2,logistic,isotonic,EIQ-batch,Accountancy,73,0.9,0.7123098201936376,0.18769017980636238,1.112033195020747,0.8879668049792531,0.11203319502074689,0.0,0.9890590809628009,0.23684210526315788,0.8879668049792531,0.32398753894080995,0.11203319502074689,642,0.18769017980636238,0.0,723,457,266,0.6782588103735244,0.7441166557949986,0.974646924229439,0.9953178900125029,0.18972428942742983,0.2914525445110938,0.2889259754801032,0.3611429432717593,0.7631578947368421,0.010940919037199124,0.11203319502074693
temporal_2,logistic,isotonic,EIQ-batch,Accountancy,101,0.9,0.7178423236514523,0.18215767634854774,1.1369294605809128,0.8630705394190872,0.13692946058091288,0.0,0.9978118161925602,0.23684210526315788,0.8630705394190872,0.3269230769230769,0.13692946058091288,624,0.18215767634854774,0.0,723,457,266,0.6839525977278897,0.7494293952463276,0.9877107361507956,0.9996136273393242,0.18972428942742983,0.2914525445110938,0.29127419412140004,0.364689908017182,0.7631578947368421,0.002188183807439825,0.13692946058091282
temporal_2,logistic,isotonic,EIQ-batch,Global economics,7,0.9,0.8964497041420119,0.0035502958579881616,1.6775147928994083,0.3224852071005917,0.6775147928994083,0.0,0.9639344262295082,0.8409703504043127,0.3224852071005917,0.3211009174311927,0.6775147928994083,218,0.0035502958579881616,0.0,676,305,371,0.8711977596149891,0.9172213534673275,0.9365834590822175,0.9797442939358867,0.8002899947210882,0.8746620257837272,0.2626808809258373,0.3857166710256922,0.15902964959568733,0.036065573770491806,0.6775147928994083
temporal_2,logistic,isotonic,EIQ-batch,Global economics,19,0.9,0.9363905325443787,0.03639053254437863,1.727810650887574,0.27218934911242604,0.727810650887574,0.0,0.9016393442622951,0.9649595687331537,0.27218934911242604,0.23369565217391305,0.727810650887574,184,0.0,0.03639053254437863,676,305,371,0.9154140510555429,0.9524353458074548,0.8630570788097384,0.9302301985380904,0.940979347507988,0.979409771362215,0.17838003141759412,0.29990340709878344,0.03504043126684636,0.09836065573770492,0.7278106508875739
temporal_2,logistic,isotonic,EIQ-batch,Global economics,42,0.9,0.9142011834319527,0.014201183431952646,1.7884615384615385,0.21153846153846154,0.7884615384615384,0.0,1.0,0.8436657681940701,0.21153846153846154,0.40559440559440557,0.7884615384615384,143,0.0,0.014201183431952646,676,305,371,0.890678430940156,0.9330430304891301,0.9875617126166847,1.0,0.803210328186466,0.8770772814132493,0.3286091413996841,0.48751908140032707,0.15633423180592992,0.0,0.7884615384615384
temporal_2,logistic,isotonic,EIQ-batch,Global economics,73,0.9,0.8431952662721893,0.0568047337278107,1.5310650887573964,0.46893491124260356,0.5310650887573964,0.0,0.7836065573770492,0.8921832884097035,0.46893491124260356,0.334384858044164,0.5310650887573964,317,0.0568047337278107,0.0,676,305,371,0.8138542880379461,0.8686577800034622,0.7340184642251866,0.826139490800015,0.8565104555481939,0.9198177577597162,0.2847073632250366,0.3880281978650267,0.1078167115902965,0.21639344262295082,0.5310650887573964
temporal_2,logistic,isotonic,EIQ-batch,Global economics,101,0.9,0.9630177514792899,0.0630177514792899,1.8239644970414202,0.1760355029585799,0.8239644970414202,0.0,0.9737704918032787,0.954177897574124,0.1760355029585799,0.21008403361344538,0.8239644970414202,119,0.0,0.0630177514792899,676,305,371,0.9459762792035475,0.9748266401799044,0.9491047728652693,0.9866504236797204,0.9278498534791156,0.9711969090114881,0.14654378183803748,0.2917566041845997,0.04582210242587601,0.02622950819672131,0.8239644970414202
temporal_2,logistic,isotonic,EQ,Accountancy,7,0.9,0.7496542185338866,0.15034578146611344,1.1770401106500692,0.8229598893499308,0.17704011065006917,0.0,0.9934354485776805,0.3308270676691729,0.8229598893499308,0.3042016806722689,0.17704011065006917,595,0.15034578146611344,0.0,723,457,266,0.7168130570112657,0.7798564650956944,0.9808795889404179,0.9977649999256127,0.27704493351228116,0.38942588830534125,0.26858822892808326,0.34232715348573656,0.6691729323308271,0.006564551422319475,0.1770401106500692
temporal_2,logistic,isotonic,EQ,Accountancy,19,0.9,0.73582295988935,0.16417704011065004,1.1535269709543567,0.8464730290456431,0.15352697095435686,0.0,0.9846827133479212,0.3082706766917293,0.8464730290456431,0.31209150326797386,0.15352697095435686,612,0.16417704011065004,0.0,723,457,266,0.7024998397301876,0.7666533653625367,0.9687241098327282,0.9925609297851246,0.2558355661985423,0.3661646985280964,0.27665001368190767,0.3498772414976338,0.6917293233082706,0.015317286652078774,0.15352697095435686
temporal_2,logistic,isotonic,EQ,Accountancy,42,0.9,0.7413554633471646,0.1586445366528354,1.1715076071922546,0.8284923928077456,0.1715076071922545,0.0,1.0,0.29699248120300753,0.8284923928077456,0.3121869782971619,0.1715076071922545,599,0.1586445366528354,0.0,723,457,266,0.7082201777596547,0.771939554138764,0.9916642508021641,1.0,0.24528712564130656,0.3544778605398404,0.2763740068380209,0.350393534266144,0.7030075187969925,0.0,0.17150760719225444
temporal_2,logistic,isotonic,EQ,Accountancy,73,0.9,0.8063623789764869,0.09363762102351314,1.3153526970954357,0.6846473029045643,0.3153526970954357,0.0,0.9978118161925602,0.4774436090225564,0.6846473029045643,0.2828282828282828,0.3153526970954357,495,0.09363762102351314,0.0,723,457,266,0.77597074987825,0.833515671987078,0.9877107361507956,0.9996136273393242,0.4181672710356362,0.5373621718733801,0.2449432202545758,0.32405812035516557,0.5225563909774437,0.002188183807439825,0.3153526970954357
temporal_2,logistic,isotonic,EQ,Accountancy,101,0.9,0.7178423236514523,0.18215767634854774,1.1369294605809128,0.8630705394190872,0.13692946058091288,0.0,0.9978118161925602,0.23684210526315788,0.8630705394190872,0.3269230769230769,0.13692946058091288,624,0.18215767634854774,0.0,723,457,266,0.6839525977278897,0.7494293952463276,0.9877107361507956,0.9996136273393242,0.18972428942742983,0.2914525445110938,0.29127419412140004,0.364689908017182,0.7631578947368421,0.002188183807439825,0.13692946058091282
temporal_2,logistic,isotonic,EQ,Global economics,7,0.9,0.9585798816568047,0.05857988165680472,1.8150887573964498,0.1849112426035503,0.8150887573964497,0.0,0.9639344262295082,0.954177897574124,0.1849112426035503,0.224,0.8150887573964497,125,0.0,0.05857988165680472,676,305,371,0.9407878277935326,0.9711895045031769,0.9365834590822175,0.9797442939358867,0.9278498534791156,0.9711969090114881,0.15976976190284642,0.3046883354241498,0.04582210242587601,0.036065573770491806,0.8150887573964497
temporal_2,logistic,isotonic,EQ,Global economics,19,0.9,0.9023668639053254,0.002366863905325367,1.6538461538461537,0.34615384615384615,0.6538461538461539,0.0,0.9016393442622951,0.9029649595687331,0.34615384615384615,0.28205128205128205,0.6538461538461539,234,0.0,0.002366863905325367,676,305,371,0.8776659485763794,0.9225206139549269,0.8630570788097384,0.9302301985380904,0.8685863885204783,0.9290841811670307,0.22827387376103722,0.3428690190476694,0.09703504043126684,0.09836065573770492,0.6538461538461539
temporal_2,logistic,isotonic,EQ,Global economics,42,0.9,0.9142011834319527,0.014201183431952646,1.7884615384615385,0.21153846153846154,0.7884615384615384,0.0,1.0,0.8436657681940701,0.21153846153846154,0.40559440559440557,0.7884615384615384,143,0.0,0.014201183431952646,676,305,371,0.890678430940156,0.9330430304891301,0.9875617126166847,1.0,0.803210328186466,0.8770772814132493,0.3286091413996841,0.48751908140032707,0.15633423180592992,0.0,0.7884615384615384
temporal_2,logistic,isotonic,EQ,Global economics,73,0.9,0.9837278106508875,0.08372781065088752,1.930473372781065,0.0695266272189349,0.9304733727810651,0.0,0.9868852459016394,0.9811320754716981,0.0695266272189349,0.23404255319148937,0.9304733727810651,47,0.0,0.08372781065088752,676,305,371,0.9710989822962993,0.9908900101586168,0.9667700275785158,0.9948884270023215,0.9615716778296327,0.9908309756099684,0.13603274586227188,0.37224257550155593,0.018867924528301886,0.013114754098360656,0.9304733727810651
temporal_2,logistic,isotonic,EQ,Global economics,101,0.9,0.9630177514792899,0.0630177514792899,1.8239644970414202,0.1760355029585799,0.8239644970414202,0.0,0.9737704918032787,0.954177897574124,0.1760355029585799,0.21008403361344538,0.8239644970414202,119,0.0,0.0630177514792899,676,305,371,0.9459762792035475,0.9748266401799044,0.9491047728652693,0.9866504236797204,0.9278498534791156,0.9711969090114881,0.14654378183803748,0.2917566041845997,0.04582210242587601,0.02622950819672131,0.8239644970414202
temporal_2,logistic,isotonic,MCP,Accountancy,7,0.9,0.7496542185338866,0.15034578146611344,1.1770401106500692,0.8229598893499308,0.17704011065006917,0.0,0.9934354485776805,0.3308270676691729,0.8229598893499308,0.3042016806722689,0.17704011065006917,595,0.15034578146611344,0.0,723,457,266,0.7168130570112657,0.7798564650956944,0.9808795889404179,0.9977649999256127,0.27704493351228116,0.38942588830534125,0.26858822892808326,0.34232715348573656,0.6691729323308271,0.006564551422319475,0.1770401106500692
temporal_2,logistic,isotonic,MCP,Accountancy,19,0.9,0.73582295988935,0.16417704011065004,1.1535269709543567,0.8464730290456431,0.15352697095435686,0.0,0.9846827133479212,0.3082706766917293,0.8464730290456431,0.31209150326797386,0.15352697095435686,612,0.16417704011065004,0.0,723,457,266,0.7024998397301876,0.7666533653625367,0.9687241098327282,0.9925609297851246,0.2558355661985423,0.3661646985280964,0.27665001368190767,0.3498772414976338,0.6917293233082706,0.015317286652078774,0.15352697095435686
temporal_2,logistic,isotonic,MCP,Accountancy,42,0.9,0.7413554633471646,0.1586445366528354,1.1728907330567082,0.8271092669432918,0.17289073305670816,0.0,1.0,0.29699248120300753,0.8271092669432918,0.31270903010033446,0.17289073305670816,598,0.1586445366528354,0.0,723,457,266,0.7082201777596547,0.771939554138764,0.9916642508021641,1.0,0.24528712564130656,0.3544778605398404,0.27684718776354617,0.35096176970022336,0.7030075187969925,0.0,0.1728907330567082
temporal_2,logistic,isotonic,MCP,Accountancy,73,0.9,0.8063623789764869,0.09363762102351314,1.3153526970954357,0.6846473029045643,0.3153526970954357,0.0,0.9978118161925602,0.4774436090225564,0.6846473029045643,0.2828282828282828,0.3153526970954357,495,0.09363762102351314,0.0,723,457,266,0.77597074987825,0.833515671987078,0.9877107361507956,0.9996136273393242,0.4181672710356362,0.5373621718733801,0.2449432202545758,0.32405812035516557,0.5225563909774437,0.002188183807439825,0.3153526970954357
temporal_2,logistic,isotonic,MCP,Accountancy,101,0.9,0.7178423236514523,0.18215767634854774,1.1369294605809128,0.8630705394190872,0.13692946058091288,0.0,0.9978118161925602,0.23684210526315788,0.8630705394190872,0.3269230769230769,0.13692946058091288,624,0.18215767634854774,0.0,723,457,266,0.6839525977278897,0.7494293952463276,0.9877107361507956,0.9996136273393242,0.18972428942742983,0.2914525445110938,0.29127419412140004,0.364689908017182,0.7631578947368421,0.002188183807439825,0.13692946058091282
temporal_2,logistic,isotonic,MCP,Global economics,7,0.9,0.9585798816568047,0.05857988165680472,1.8150887573964498,0.1849112426035503,0.8150887573964497,0.0,0.9639344262295082,0.954177897574124,0.1849112426035503,0.224,0.8150887573964497,125,0.0,0.05857988165680472,676,305,371,0.9407878277935326,0.9711895045031769,0.9365834590822175,0.9797442939358867,0.9278498534791156,0.9711969090114881,0.15976976190284642,0.3046883354241498,0.04582210242587601,0.036065573770491806,0.8150887573964497
temporal_2,logistic,isotonic,MCP,Global economics,19,0.9,0.9023668639053254,0.002366863905325367,1.6538461538461537,0.34615384615384615,0.6538461538461539,0.0,0.9016393442622951,0.9029649595687331,0.34615384615384615,0.28205128205128205,0.6538461538461539,234,0.0,0.002366863905325367,676,305,371,0.8776659485763794,0.9225206139549269,0.8630570788097384,0.9302301985380904,0.8685863885204783,0.9290841811670307,0.22827387376103722,0.3428690190476694,0.09703504043126684,0.09836065573770492,0.6538461538461539
temporal_2,logistic,isotonic,MCP,Global economics,42,0.9,0.9142011834319527,0.014201183431952646,1.7899408284023668,0.21005917159763313,0.7899408284023669,0.0,1.0,0.8436657681940701,0.21005917159763313,0.4084507042253521,0.7899408284023669,142,0.0,0.014201183431952646,676,305,371,0.890678430940156,0.9330430304891301,0.9875617126166847,1.0,0.803210328186466,0.8770772814132493,0.3310495570952387,0.490674661722636,0.15633423180592992,0.0,0.7899408284023669
temporal_2,logistic,isotonic,MCP,Global economics,73,0.9,0.9837278106508875,0.08372781065088752,1.930473372781065,0.0695266272189349,0.9304733727810651,0.0,0.9868852459016394,0.9811320754716981,0.0695266272189349,0.23404255319148937,0.9304733727810651,47,0.0,0.08372781065088752,676,305,371,0.9710989822962993,0.9908900101586168,0.9667700275785158,0.9948884270023215,0.9615716778296327,0.9908309756099684,0.13603274586227188,0.37224257550155593,0.018867924528301886,0.013114754098360656,0.9304733727810651
temporal_2,logistic,isotonic,MCP,Global economics,101,0.9,0.9630177514792899,0.0630177514792899,1.8239644970414202,0.1760355029585799,0.8239644970414202,0.0,0.9737704918032787,0.954177897574124,0.1760355029585799,0.21008403361344538,0.8239644970414202,119,0.0,0.0630177514792899,676,305,371,0.9459762792035475,0.9748266401799044,0.9491047728652693,0.9866504236797204,0.9278498534791156,0.9711969090114881,0.14654378183803748,0.2917566041845997,0.04582210242587601,0.02622950819672131,0.8239644970414202
temporal_2,logistic,none,EIQ-batch,Accountancy,7,0.9,0.6915629322268326,0.2084370677731674,1.0774550484094052,0.9225449515905948,0.07745504840940526,0.0,0.9934354485776805,0.17293233082706766,0.9225449515905948,0.3343328335832084,0.07745504840940526,667,0.2084370677731674,0.0,723,457,266,0.6569593561579637,0.7241416344892052,0.9808795889404179,0.9977649999256127,0.13222541448584338,0.22295150769489322,0.2995698811654946,0.37099311536052954,0.8270676691729323,0.006564551422319475,0.0774550484094052
temporal_2,logistic,none,EIQ-batch,Accountancy,19,0.9,0.7482710926694329,0.1517289073305671,1.1798063623789765,0.8201936376210235,0.1798063623789765,0.0,0.9803063457330415,0.34962406015037595,0.8201936376210235,0.3069139966273187,0.1798063623789765,593,0.1517289073305671,0.0,723,457,266,0.715379863051383,0.7785380273541536,0.9630000708896762,0.9896051941040875,0.29482921709943055,0.4087004022940116,0.2711342938432061,0.34517922356477737,0.650375939849624,0.019693654266958426,0.17980636237897651
temporal_2,logistic,none,EIQ-batch,Accountancy,42,0.9,0.7178423236514523,0.18215767634854774,1.1147994467496543,0.8852005532503457,0.11479944674965421,0.0,0.9781181619256017,0.2706766917293233,0.8852005532503457,0.31875,0.11479944674965421,640,0.18215767634854774,0.0,723,457,266,0.6839525977278897,0.7494293952463276,0.9601937423423856,0.9880716353393337,0.22082829242809246,0.3270543771469067,0.28382061180323015,0.35584223248618885,0.7293233082706767,0.02188183807439825,0.11479944674965425
temporal_2,logistic,none,EIQ-batch,Accountancy,73,0.9,0.6998616874135546,0.20013831258644543,1.0899031811894881,0.9100968188105117,0.08990318118948824,0.0,0.975929978118162,0.22556390977443608,0.9100968188105117,0.32978723404255317,0.08990318118948824,658,0.20013831258644543,0.0,723,457,266,0.6654694121282435,0.732141368727467,0.9574179470267523,0.9865075433429227,0.17945004019499483,0.279491515198037,0.2949441337667825,0.36660623148362714,0.7744360902255639,0.024070021881838075,0.08990318118948826
temporal_2,logistic,none,EIQ-batch,Accountancy,101,0.9,0.677731673582296,0.222268326417704,1.062240663900415,0.9377593360995851,0.06224066390041494,0.0,0.9934354485776805,0.13533834586466165,0.9377593360995851,0.34365781710914456,0.06224066390041494,678,0.222268326417704,0.0,723,457,266,0.642803846971325,0.7107808266616079,0.9808795889404179,0.9977649999256127,0.09938514482261279,0.18167418220648435,0.3088798019932683,0.38019747945178645,0.8646616541353384,0.006564551422319475,0.06224066390041494
temporal_2,logistic,none,EIQ-batch,Global economics,7,0.9,0.8816568047337278,0.01834319526627226,1.6168639053254439,0.3831360946745562,0.6168639053254438,0.0,0.9311475409836065,0.8409703504043127,0.3831360946745562,0.3088803088803089,0.6168639053254438,259,0.01834319526627226,0.0,676,305,371,0.85512371214485,0.9038767773149922,0.8970411104763275,0.9545284974521578,0.8002899947210882,0.8746620257837272,0.25574735305626894,0.3675997382124031,0.15902964959568733,0.06885245901639345,0.6168639053254438
